,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,wilidlife_cost_benefits,importance,problems,wildlife_problem1,wildlife_problem2,wildlife_problem3,wildlife_problem4,wildlife_problem5,other_wildlife,problem_trend,positive_conservation1,positive_conservation2,positive_conservation3,other_positive,negative_conservation1,negative_conservation2,negative_conservation3,other_negative,population
2666,NG040,93,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,93,98,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2667,NG041,92,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,92,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2668,NG041,92,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1044,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2669,NG041,1044,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Pitinari,baseline,NRT,92,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2670,NG041,1044,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Pitinari,baseline,NRT,1044,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2671,NG042,91,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,91,98,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2672,NG042,91,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1043,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2673,NG042,1043,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,91,98,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2674,NG042,1043,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,1043,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2675,NG043,1042,27/11/14,Ilngwesi,ilngwesi,Ngarendare,Pitinari,baseline,NRT,1042,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2676,NG043,1042,27/11/14,Ilngwesi,ilngwesi,Ngarendare,Pitinari,baseline,NRT,90,98,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2677,NG043,90,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1042,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2678,NG043,90,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,90,98,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2679,NG044,1041,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,1041,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2680,NG044,1041,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,89,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2681,NG044,89,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1041,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2682,NG044,89,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,89,2,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2683,NG045,88,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,88,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2684,NG045,88,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1040,2,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2685,NG045,1040,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,88,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2686,NG045,1040,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,1040,2,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2687,NG046,87,21/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,87,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2688,NG046,87,21/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,1039,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2689,NG046,1039,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,87,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2690,NG046,1039,26/11/14,Ilngwesi,ilngwesi,Ngarendare,Ngarendare,baseline,NRT,1039,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2691,NG047,86,21/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,86,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2692,NG048,85,21/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,85,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2693,NG049,84,21/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,84,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2694,NG050,83,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,83,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2695,NG051,82,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,82,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2696,NG052,81,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,81,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2697,NG053,80,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,80,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2698,NG054,79,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,79,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2699,NG055,78,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,78,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2700,NG056,77,22/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,77,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2701,NG057,76,23/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,76,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2702,NG058,75,23/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,75,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2703,NG059,74,23/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,74,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2704,NG060,73,23/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,73,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2705,NG061,72,23/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,72,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2706,NG062,71,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,71,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2707,NG063,70,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,70,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2708,NG064,69,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,69,1,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2709,NG065,68,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,68,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2710,NG066,67,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,67,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2711,NG067,66,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,66,1,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2712,NG068,65,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,65,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2713,NG069,64,24/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,64,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2714,NG070,63,25/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,63,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2715,NG071,62,25/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,62,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2716,NG072,61,25/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,61,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2717,NG073,60,25/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,60,1,1,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2718,NG074,59,25/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,59,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2719,NG075,58,26/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,58,2,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2720,NG076,57,26/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,57,1,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2721,NG077,56,26/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,56,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2722,NG078,55,26/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,55,1,2,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2723,NG079,54,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,54,2,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2724,NG080,53,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,53,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2725,NG081,52,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,52,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2726,NG082,51,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,51,1,2,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2727,NG083,50,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,50,1,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2728,NG084,49,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,49,1,1,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2729,NG085,48,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,48,1,1,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2730,NG086,47,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,47,1,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2731,NG087,46,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,46,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2732,NG088,45,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,45,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2733,NG089,44,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,44,1,2,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2734,NG090,43,27/11/14,Nakuprat_Gotu,ngaremara,Ngaremara,Ngaremara,baseline,NRT,43,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2735,NK001,674,17/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,674,2,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2736,NK002,673,17/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,673,98,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2737,NK003,672,17/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,672,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2738,NK004,671,17/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,671,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2739,NK005,670,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,670,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2740,NK006,669,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,669,1,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2741,NK007,668,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,668,1,3,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA
2742,NK008,667,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,667,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2743,NK009,666,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,666,2,3,2,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2744,NK010,665,18/11/14,Kalama,waso,Archers Post,Nakwamor,baseline,NRT,665,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2745,NL001,1038,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1038,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2746,NL002,1037,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1037,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2747,NL003,1036,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1036,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2748,NL004,1035,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1035,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2749,NL005,1034,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1034,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2750,NL006,1033,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1033,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2751,NL007,1032,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1032,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2752,NL008,1031,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1031,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2753,NL009,1030,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1030,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2754,NL010,1029,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1029,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2755,NL011,1028,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1028,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2756,NL012,1027,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1027,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2757,NL013,1026,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1026,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2758,NL014,1025,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1025,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2759,NL015,1024,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1024,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2760,NL016,1023,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1023,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2761,NL017,1022,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1022,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2762,NL018,1021,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1021,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2763,NL019,1020,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1020,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2764,NL020,1019,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1019,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2765,NL021,1018,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1018,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2766,NL022,1017,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1017,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2767,NL023,1016,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1016,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2768,NL024,1015,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1015,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2769,NL025,1014,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1014,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2770,NL026,1013,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1013,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2771,NL027,1012,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1012,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2772,NL028,1011,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1011,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2773,NL029,1010,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1010,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2774,NL030,1009,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1009,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2775,NL031,1008,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1008,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2776,NL032,1007,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1007,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2777,NL033,1006,01/12/14,Ilngwesi,ilngwesi,Ngarendare,Nadugoro/Lokusero,baseline,NRT,1006,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2778,NP045,42,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,42,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2779,NP046,41,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,41,1,3,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2780,NP047,40,28/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,40,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2781,NP048,39,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,39,2,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2782,NP049,38,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,38,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2783,NP050,37,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,37,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2784,NP051,36,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,36,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2785,NP052,35,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,35,1,2,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2786,NP053,34,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,34,2,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2787,NP054,33,22/11/14,Nakuprat_Gotu,nakuprat,Nakuprat,Ngapawoi,baseline,NRT,33,1,2,1,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2788,NT001,32,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,32,1,3,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
2789,NT002,31,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,31,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
2790,NT003,30,18/11/14,Nakuprat_Gotu,ngaremara,Manyatta Zebra,Nathuroi,baseline,NRT,30,2,3,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
