,hhid,index.x,date,ccy,location,sublocation,village,survey_type,nrt,index.y,benefits_received,benefits_received1,benefits_received2,benefits_received3,benefits_received4,benefit_rank1,benefit_rank2,benefit_rank3,fair_distributed,opinion_represented,ccy_satisfaction,ccy_communication,communication_neighbours,receive_info1,receive_info2,receive_info3,receive_info4,receive_info5,receive_info6,receive_info7,receive_info8,other_communication,trust_revenue,support_traditional,received_bursary,other_got_bursary,transport_impact,transport_satisfaction,security_impact,security_satisfaction,bursaries_impact,bursaries_satisfaction,medical_impact,medical_satisfaction,rangelands_impact,rangelands_satisfaction,beadwork_impact,beadwork_satisfaction,mfi_impact,mfi_satsifaction,other_positive,other_positive_impact,other_satisfaction,neg_conservation_impact,neg_conservation_satisfaction,neg_security_impact,neg_security_satisfaction,neg_rangelands_impact,neg_rangelands_satisfaction,neg_other,neg_other_impact,neg_other.satisfaction,transport_impact1,transport_improve,security_impact1,security_improve,bursaries_impact1,bursaries_improve,medical_impact1,medical_improve,rangelands_impact1,rangelands_improve,beadwork_impact1,beadwork_improve,mfi_impact1,mfi_improve,conservation_impact1,conservation_improve,other_impact1,other_improve,general_wellbeing,agm,ccy_permenant_employ,ccy_casual_employ
1943,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,2,1,2,1,2,3,2,2,2,1,2,3,2,3,2,NA,NA,NA,3,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2
1944,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,2,1,2,1,2,3,2,2,2,1,2,3,2,3,2,NA,NA,NA,3,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2
1945,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,2,1,2,1,2,3,2,2,2,1,2,3,2,3,2,NA,NA,NA,3,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2
1946,ndikir001,25,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,25,1,NA,NA,NA,NA,NA,NA,NA,1,2,2,98,2,4,NA,NA,NA,NA,NA,NA,NA,NA,98,98,1,2,1,2,1,2,3,2,2,2,1,2,3,2,3,2,NA,NA,NA,3,2,2,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2
1947,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,4,NA,NA,NA,NA,NA,NA,NA,98,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1948,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,4,NA,NA,NA,NA,NA,NA,NA,98,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1949,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,4,NA,NA,NA,NA,NA,NA,NA,98,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1950,ndikir002,26,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,26,4,NA,NA,NA,NA,NA,NA,NA,98,2,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,NA,NA,NA,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1951,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,NA,NA,NA,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,2
1952,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,NA,NA,NA,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,2
1953,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,NA,NA,NA,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,2
1954,ndikri003,27,21/06/15,namunyak,ngilai,ngilai central,ndikir,baseline,NRT,27,1,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,98,4,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,2,2,2,2,2,3,2,3,2,3,2,NA,NA,NA,3,2,3,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,98,1,2
1955,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,2,2,3,3,2,2,2,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1956,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,2,2,3,3,2,2,2,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1957,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,2,2,3,3,2,2,2,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1958,ndonyo ngiro001,102,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,102,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,2,2,3,3,2,2,2,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1959,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,5,7,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,2,2,1,2,3,2,1,2,1,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1960,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,5,7,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,2,2,1,2,3,2,1,2,1,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1961,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,5,7,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,2,2,1,2,3,2,1,2,1,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1962,ndonyo ngiro002,103,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,103,3,5,7,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,2,2,1,2,3,2,1,2,1,2,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1963,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
1964,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
1965,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
1966,ndonyo ngiro003,104,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,104,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,2,2,2,3,2,2,2,2,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1
1967,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,3,3,2,3,2,1,2,2,NA,NA,NA,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1968,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,3,3,2,3,2,1,2,2,NA,NA,NA,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1969,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,3,3,2,3,2,1,2,2,NA,NA,NA,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1970,ndonyo nyiro004,105,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,105,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,2,3,3,3,3,2,3,2,1,2,2,NA,NA,NA,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1971,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,5,7,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,3,2,1,3,2,2,2,1,2,3,3,NA,NA,NA,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1972,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,5,7,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,3,2,1,3,2,2,2,1,2,3,3,NA,NA,NA,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1973,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,5,7,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,3,2,1,3,2,2,2,1,2,3,3,NA,NA,NA,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1974,ndonyo nyiro005,106,30/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,106,3,5,7,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,1,2,2,3,2,1,3,2,2,2,1,2,3,3,NA,NA,NA,2,2,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1975,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,6,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,1,2,3,3,3,3,2,2,1,2,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1976,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,6,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,1,2,3,3,3,3,2,2,1,2,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1977,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,6,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,1,2,3,3,3,3,2,2,1,2,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1978,ndonyo nyiro006,107,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,107,6,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,2,3,1,2,3,3,3,3,2,2,1,2,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,1
1979,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,6,7,NA,NA,NA,NA,NA,NA,2,98,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,2,1,2,2,1,2,3,2,3,3,2,1,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1980,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,6,7,NA,NA,NA,NA,NA,NA,2,98,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,2,1,2,2,1,2,3,2,3,3,2,1,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1981,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,6,7,NA,NA,NA,NA,NA,NA,2,98,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,2,1,2,2,1,2,3,2,3,3,2,1,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1982,ndonyo nyiro007,108,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,108,6,7,NA,NA,NA,NA,NA,NA,2,98,2,2,1,2,3,NA,NA,NA,NA,NA,NA,NA,98,1,1,2,2,1,2,2,1,2,3,2,3,3,2,1,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1983,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,7,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,2,3,3,3,2,2,1,1,3,3,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1984,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,7,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,2,3,3,3,2,2,1,1,3,3,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1985,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,7,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,2,3,3,3,2,2,1,1,3,3,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1986,ndonyo nyiro008,109,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,109,7,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,1,2,2,2,3,3,3,2,2,1,1,3,3,NA,NA,NA,1,2,2,2,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1987,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,3,2,1,2,3,3,1,2,3,3,1,1,NA,NA,NA,1,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1988,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,3,2,1,2,3,3,1,2,3,3,1,1,NA,NA,NA,1,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1989,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,3,2,1,2,3,3,1,2,3,3,1,1,NA,NA,NA,1,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1990,ndonyo nyiro009,110,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,110,3,7,NA,NA,NA,NA,NA,NA,2,2,3,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,2,2,3,2,1,2,3,3,1,2,3,3,1,1,NA,NA,NA,1,2,3,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1
1991,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,3,2,1,1,3,3,3,3,2,2,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1992,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,3,2,1,1,3,3,3,3,2,2,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1993,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,3,2,1,1,3,3,3,3,2,2,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1994,ndonyo nyiro010,111,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,111,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,3,2,1,1,3,3,3,3,2,2,3,3,NA,NA,NA,1,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1995,ndonyo nyiro011,112,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,112,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,3,3,3,2,3,2,2,1,3,3,NA,NA,NA,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1996,ndonyo nyiro011,112,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,112,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,3,3,3,2,3,2,2,1,3,3,NA,NA,NA,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
1997,ndonyo nyiro011,112,29/06/15,namunyak,koiting ,lengusaka,ndonyo ngiro,baseline,NRT,112,3,7,NA,NA,NA,NA,NA,NA,2,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,2,1,1,2,1,2,2,2,3,3,3,2,3,2,2,1,3,3,NA,NA,NA,1,2,2,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1
