,hhid,index.x,security_status,feel_safe,conflict1,conflict2,conflict3,conflict4,conflict5,conflict6,other_conflict,conflict_rank1,conflict_rank2,conflict_rank3,index.y,date,ccy,location,sublocation,village,survey_type,nrt
3886,LG081,492,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,492,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3887,LG082,491,1,2,5,4,3,NA,NA,NA,NA,NA,NA,NA,491,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3888,LG083,490,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,490,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3889,LG084,489,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,489,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3890,LG085,488,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,488,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3891,LG086,487,1,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,487,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3892,LG087,486,1,1,6,4,2,NA,NA,NA,NA,NA,NA,NA,486,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3893,LG088,485,1,2,4,2,6,NA,NA,NA,NA,NA,NA,NA,485,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3894,LG089,484,1,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,484,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3895,LG090,483,1,NA,4,5,2,NA,NA,NA,NA,NA,NA,NA,483,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3896,LG091,482,1,2,3,2,4,NA,NA,NA,NA,NA,NA,NA,482,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3897,LG092,481,1,2,4,3,5,NA,NA,NA,NA,NA,NA,NA,481,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3898,LG093,480,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,480,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3899,LG094,479,1,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,479,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3900,LG095,478,1,2,4,3,5,NA,NA,NA,NA,NA,NA,NA,478,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3901,LG096,477,1,2,4,3,5,NA,NA,NA,NA,NA,NA,NA,477,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3902,LG097,476,1,1,4,5,2,NA,NA,NA,NA,NA,NA,NA,476,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3903,LG098,475,1,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,475,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3904,LG099,474,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,474,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3905,LG100,473,NA,NA,4,5,3,NA,NA,NA,NA,NA,NA,NA,473,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3906,LG101,472,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,472,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3907,LG102,471,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,471,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3908,LG103,470,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,470,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3909,LG104,469,1,1,5,3,2,NA,NA,NA,NA,NA,NA,NA,469,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3910,LG105,468,1,2,4,3,5,NA,NA,NA,NA,NA,NA,NA,468,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 2,baseline,NRT
3911,LG106,467,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,467,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 2,baseline,NRT
3912,LG107,466,1,NA,4,3,5,NA,NA,NA,NA,NA,NA,NA,466,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 2,baseline,NRT
3913,LG108,465,1,2,3,4,5,NA,NA,NA,NA,NA,NA,NA,465,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 2,baseline,NRT
3914,LG109,464,1,2,4,3,2,NA,NA,NA,NA,NA,NA,NA,464,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 1,baseline,NRT
3915,LG110,463,1,NA,5,4,2,NA,NA,NA,NA,NA,NA,NA,463,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 1,baseline,NRT
3916,LG111,462,1,NA,4,5,2,NA,NA,NA,NA,NA,NA,NA,462,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 1,baseline,NRT
3917,LG112,461,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,461,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 1,baseline,NRT
3918,LG113,460,1,NA,4,5,2,NA,NA,NA,NA,NA,NA,NA,460,30/11/14,Melako,log logo,Lokilelegil,Lbaarok 1,baseline,NRT
3919,LG114,459,1,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,459,01/11/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3920,LG115,458,1,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,458,01/11/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3921,LG116,457,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,457,01/12/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3922,LG117,456,1,1,4,3,5,NA,NA,NA,NA,NA,NA,NA,456,01/12/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3923,LG118,455,1,1,4,2,5,NA,NA,NA,NA,NA,NA,NA,455,01/12/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3924,LG119,454,1,1,4,5,2,NA,NA,NA,NA,NA,NA,NA,454,01/12/14,Melako,log logo,Lokilelegil,Odhola,baseline,NRT
3925,LG120,453,1,1,5,3,2,NA,NA,NA,NA,NA,NA,NA,453,01/12/14,Melako,log logo,Lokilelegil,Log'eli,baseline,NRT
3926,LG121,452,1,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,452,01/12/14,Melako,log logo,Lokilelegil,Log'eli,baseline,NRT
3927,LG122,451,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,451,01/12/14,Melako,log logo,Lokilelegil,Log'eli,baseline,NRT
3928,LG123,450,1,NA,2,3,4,NA,NA,NA,NA,NA,NA,NA,450,03/12/14,Melako,log logo,Guthaas,Manyatta Lgos,baseline,NRT
3929,LG124,449,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,449,03/12/14,Melako,log logo,Guthaas,Manyatta Lgos,baseline,NRT
3930,LG125,448,1,2,2,5,6,NA,NA,NA,NA,NA,NA,NA,448,03/12/14,Melako,log logo,Guthaas,Manyatta Lgos,baseline,NRT
3931,LG126,447,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,447,03/12/14,Melako,log logo,Guthaas,Manyatta Lgos,baseline,NRT
3932,LG127,446,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,446,03/12/14,Melako,log logo,Guthaas,Manyatta Lgos,baseline,NRT
3933,LG128,445,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,445,04/12/14,Melako,log logo,Guthaas,Marti,baseline,NRT
3934,LG129,444,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,444,04/12/14,Melako,log logo,Guthaas,Marti,baseline,NRT
3935,LG130,443,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,443,04/12/14,Melako,log logo,Guthaas,Marti,baseline,NRT
3936,LG131,442,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,442,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3937,LG132,441,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,441,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3938,LG133,440,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,440,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3939,LG134,439,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,439,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3940,LG135,438,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,438,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3941,LG136,437,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,437,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3942,LG137,436,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,436,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3943,LG138,435,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,435,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3944,LG139,434,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,434,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3945,LG140,433,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,433,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3946,LG141,432,1,2,4,6,2,NA,NA,NA,NA,NA,NA,NA,432,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3947,LG142,431,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,431,06/12/14,Melako,log logo,Guthaas,Manyatta Juu,baseline,NRT
3948,LG143,430,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,430,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3949,LG144,429,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,429,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3950,LG145,428,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,428,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3951,LG146,427,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,427,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3952,LG147,426,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,426,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3953,LG148,425,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,425,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3954,LG149,424,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,424,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3955,LG150,423,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,423,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3956,LG151,422,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,422,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3957,LG152,421,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,421,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3958,LG153,420,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,420,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3959,LG154,419,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,419,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3960,LG155,418,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,418,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3961,LG156,417,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,417,08/12/14,Melako,log logo,Guthaas,Rongai,baseline,NRT
3962,LO001,416,2,2,2,3,5,NA,NA,NA,NA,NA,NA,NA,416,30/11/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3963,LO002,415,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,415,30/11/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3964,LO003,414,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,414,30/11/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3965,LO004,413,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,413,30/11/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3966,LO005,412,3,1,2,3,4,NA,NA,NA,NA,NA,NA,NA,412,30/11/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3967,LO006,411,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,411,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3968,LO007,410,3,2,2,4,7,NA,NA,NA,NA,NA,NA,NA,410,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3969,LO008,409,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,409,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3970,LO009,408,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,408,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3971,LO010,407,2,2,2,4,7,NA,NA,NA,NA,NA,NA,NA,407,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3972,LO011,406,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,406,01/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3973,LO012,405,2,2,2,3,6,NA,NA,NA,NA,NA,NA,NA,405,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3974,LO013,404,2,NA,2,3,6,NA,NA,NA,NA,NA,NA,NA,404,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3975,LO014,403,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,403,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3976,LO015,402,3,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,402,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3977,LO016,401,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,401,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3978,LO017,400,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,400,02/12/14,Melako,lontolio,Lontolio,Lontolio,baseline,NRT
3979,LO018,399,3,1,2,3,6,NA,NA,NA,NA,NA,NA,NA,399,03/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3980,LO019,398,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,03/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3981,LO020,397,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,397,03/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3982,LO021,396,3,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,396,03/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3983,LO022,395,2,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,395,03/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3984,LO023,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,394,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3985,LO024,393,3,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,393,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3986,LO025,392,3,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,392,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3987,LO026,391,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,391,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3988,LO027,390,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3989,LO028,389,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,389,04/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3990,LO029,388,2,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,388,05/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3991,LO030,387,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,05/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3992,LO031,386,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,386,05/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3993,LO032,385,3,1,2,4,5,NA,NA,NA,NA,NA,NA,NA,385,05/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3994,LO033,384,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,05/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3995,LO034,383,3,NA,2,4,NA,NA,NA,NA,NA,NA,NA,NA,383,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3996,LO035,382,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,382,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3997,LO036,381,2,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,381,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3998,LO037,380,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,380,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
3999,LO038,379,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,379,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
4000,LO039,378,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,378,06/12/14,Melako,lontolio,Ndikir,Ndikir,baseline,NRT
4001,LO040,377,3,1,2,6,4,NA,NA,NA,NA,NA,NA,NA,377,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4002,LO041,376,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,376,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4003,LO042,375,3,1,6,4,2,NA,NA,NA,NA,NA,NA,NA,375,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4004,LO043,374,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,374,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4005,LO044,373,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,373,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4006,LO045,372,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,372,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4007,LO046,371,1,2,6,2,4,NA,NA,NA,NA,NA,NA,NA,371,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4008,LO047,370,1,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,370,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4009,LO048,369,3,1,2,4,6,NA,NA,NA,NA,NA,NA,NA,369,07/12/14,Melako,lontolio,Lontolio,Losidan,baseline,NRT
4010,ME001,368,1,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,368,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4011,ME002,367,2,2,2,4,6,NA,NA,NA,NA,NA,NA,NA,367,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4012,ME003,366,1,2,2,5,3,NA,NA,NA,NA,NA,NA,NA,366,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4013,ME004,365,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,365,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4014,ME005,364,1,2,6,4,2,NA,NA,NA,NA,NA,NA,NA,364,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4015,ME006,363,1,2,5,2,7,NA,NA,NA,NA,NA,NA,NA,363,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4016,ME007,362,1,2,5,2,3,NA,NA,NA,NA,NA,NA,NA,362,30/11/14,Melako,merille,Merille,Saltilic,baseline,NRT
4017,ME008,361,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,361,01/12/14,Melako,merille,Merille,Saltilic,baseline,NRT
4018,ME009,360,2,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,360,01/12/14,Melako,merille,Merille,Saltilic,baseline,NRT
4019,ME010,359,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,359,01/12/14,Melako,merille,Merille,Saltilic,baseline,NRT
4020,ME011,358,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,358,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4021,ME012,357,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,357,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4022,ME013,356,1,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,356,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4023,ME014,355,2,1,5,4,2,NA,NA,NA,NA,NA,NA,NA,355,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4024,ME015,354,1,2,7,5,4,NA,NA,NA,NA,NA,NA,NA,354,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4025,ME016,353,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,353,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4026,ME017,352,1,1,2,5,4,NA,NA,NA,NA,NA,NA,NA,352,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4027,ME018,351,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,351,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4028,ME019,350,1,2,5,2,4,NA,NA,NA,NA,NA,NA,NA,350,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4029,ME020,349,1,2,5,7,2,NA,NA,NA,NA,NA,NA,NA,349,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4030,ME021,348,1,2,4,2,6,NA,NA,NA,NA,NA,NA,NA,348,02/12/14,Melako,merille,Merille,Merille,baseline,NRT
4031,ME022,347,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,347,03/12/14,Melako,merille,Merille,Merille,baseline,NRT
4032,ME023,346,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,346,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4033,ME024,345,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,345,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4034,ME025,344,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,344,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4035,ME026,343,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,343,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4036,ME027,342,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,342,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4037,ME028,341,2,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,341,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4038,ME029,340,1,2,5,4,2,NA,NA,NA,NA,NA,NA,NA,340,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4039,ME030,339,3,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,339,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4040,ME031,338,1,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,338,06/12/14,Melako,merille,Merille,Ntumo,baseline,NRT
4041,ME032,337,2,2,2,5,7,NA,NA,NA,NA,NA,NA,NA,337,05/12/14,Melako,merille,Kamatonyi,Kamatonyi,baseline,NRT
4042,ME033,336,3,2,2,5,4,NA,NA,NA,NA,NA,NA,NA,336,05/12/14,Melako,merille,Kamatonyi,Kamatonyi,baseline,NRT
4043,ME034,335,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,335,05/12/14,Melako,merille,Kamatonyi,Kamatonyi,baseline,NRT
4044,ME035,334,22,2,4,5,1,NA,NA,NA,NA,NA,NA,NA,334,05/12/14,Melako,merille,Kamatonyi,Kamatonyi,baseline,NRT
4045,ME036,333,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,333,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4046,ME037,332,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,332,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4047,ME038,331,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,331,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4048,ME039,330,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,330,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4049,ME040,329,1,2,4,2,5,NA,NA,NA,NA,NA,NA,NA,329,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4050,ME041,328,1,2,2,4,5,NA,NA,NA,NA,NA,NA,NA,328,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4051,ME042,327,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,327,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4052,ME043,326,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,326,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4053,ME044,325,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,325,30/11/14,Melako,merille,Merille,Hadado,baseline,NRT
4054,ME045,324,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,324,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4055,ME046,323,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,323,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4056,ME047,322,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,322,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4057,ME048,321,1,2,NA,NA,NA,NA,NA,NA,ignorance,NA,NA,NA,321,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4058,ME049,320,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,320,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4059,ME050,319,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,319,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4060,ME051,318,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,318,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4061,ME052,317,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,317,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4062,ME053,316,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,316,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4063,ME054,315,1,2,4,5,2,NA,NA,NA,ignorance,NA,NA,NA,315,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4064,ME055,314,1,2,4,2,5,NA,NA,NA,ignorance,NA,NA,NA,314,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4065,ME056,313,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,313,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4066,ME057,312,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,312,01/12/14,Melako,merille,Merille,Merille,baseline,NRT
4067,ME058,311,1,2,4,5,2,NA,NA,NA,NA,NA,NA,NA,311,06/12/14,Melako,merille,Merille,Merille,baseline,NRT
